"Market","Brand","Sub Brand","Category","Sub Category","Name","IS_Combo","If Combo - Size","Individual Size (gm)","Price (SAR)","Link","SAR/g"
"Carrefour","Cheetos","Cheetos","Chips, Dips & Snacks","Canister & Puffs","Cheetos Curls Crunchy Cheese 27 g x 14","Yes","14","1 pieces/kg","17.50","https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/chips-dips-snacks/canister-puffs/puffs/cheetos-curls-27gx14/p/458337",17.5
"Carrefour","Pringles","Pringles","Chips, Dips & Snacks","Canister & Puffs","Pringles original chips 200 g","No","NA","1 pieces/kg","12.75","https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/chips-dips-snacks/canister-puffs/canister/pringles-original-potato-chips-200g/p/610644",12.75
"Carrefour","Lorenz","Lorenz","Chips, Dips & Snacks","Canister & Puffs","Lorenz chipsletten sour cream 100 g","No","NA","1 pieces/kg","5.75SAR","https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/chips-dips-snacks/canister-puffs/canister/lorenz-chipsletten-che-oni-100gm/p/83106",5.75
"Carrefour","Cheetos","Cheetos","Chips, Dips & Snacks","Canister & Puffs","Cheetos flamin hot lime 26g","No","NA","1 pieces/kg","1.40","https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/chips-dips-snacks/canister-puffs/puffs/cheetos-flamin-hot-lime-25g/p/667034",1.4
"Carrefour","Al batal","Al batal","Chips, Dips & Snacks","Canister & Puffs","Al batal corn cheese curls 100g","No","NA","1 pieces/kg","2.95SAR","https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/chips-dips-snacks/canister-puffs/puffs/al-batal-corn-cheese-curls-100g/p/670648",2.95
"Carrefour","Saudia","Saudia","Chips, Dips & Snacks","Canister & Puffs","Crispy super ring cheese flavoured snack 14g x 23","Yes","23","1 pieces/kg","11.25","https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/chips-dips-snacks/canister-puffs/puffs/saudia-crspy-supr-ring-chips-13gx23/p/176129",11.25
"Carrefour","Kitco","Kitco","Chips, Dips & Snacks","Canister & Puffs","Kitco stix tabasco pepper sauce flavor 45g","No","NA","1 pieces/kg","4.00","https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/chips-dips-snacks/canister-puffs/canister/kitco-stix-tabasco-sauce-flavor-45g/p/661896",4
"Carrefour","Farfasha","Farfasha","Chips, Dips & Snacks","Canister & Puffs","Farfasha salt vinegar potato chips 75g","No","NA","1 pieces/kg","3.50","https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/chips-dips-snacks/canister-puffs/puffs/far-salt-vineger-potato-chips-75g/p/477278",3.5
"Carrefour","Pringles","Pringles","Chips, Dips & Snacks","Canister & Puffs","Pringles Cheese 165 g","No","NA","1 pieces/kg","12.50","https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/chips-dips-snacks/canister-puffs/canister/pringles-cheese-165gm/p/439857",12.5
"Carrefour","Farfasha","Farfasha","Chips, Dips & Snacks","Canister & Puffs","Farfasha corn finger hot 15 g 24 pieces","No","NA","1 pieces/kg","17.25","https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/chips-dips-snacks/canister-puffs/puffs/farfasha-corn-finger-hot-15gx24/p/621083",17.25
"Carrefour","Ligo","Ligo","Chips, Dips & Snacks","Canister & Puffs","Ligo potato chips cheese 160 g","No","NA","1 pieces/kg","7.95","https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/chips-dips-snacks/canister-puffs/canister/ligo-potato-chips-cheese-160g/p/576497",7.95
"Carrefour","Farfasha","Farfasha","Chips, Dips & Snacks","Canister & Puffs","Farfasha corn finger hot 15 g","No","NA","1 pieces/kg","0.85","https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/chips-dips-snacks/canister-puffs/puffs/farfasha-corn-finger-hot-15g/p/621084",0.85
"Carrefour","Kitco","Kitco","Chips, Dips & Snacks","Canister & Puffs","Kitco stix red hot chili potato sticks 45 g","No","NA","1 pieces/kg","4.00","https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/chips-dips-snacks/canister-puffs/canister/kitco-stix-hot-chili-45g/p/649161",4
"Carrefour","Lays","Lays","Chips, Dips & Snacks","Canister & Puffs","Lays stax bbq potato crisps 170g","No","NA","1 pieces/kg","12.50","https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/chips-dips-snacks/canister-puffs/canister/lays-stax-bbq-170g/p/643292",12.5
"Carrefour","Saudia","Saudia","Chips, Dips & Snacks","Canister & Puffs","Saudi crispy cheese curls super rings 90 g","No","NA","1 pieces/kg","3.40","https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/chips-dips-snacks/canister-puffs/puffs/saudia-crispy-super-ring-chips-90g/p/541141",3.4
"Carrefour","Mr krisps","Mr krisps","Chips, Dips & Snacks","Canister & Puffs","Mr.krisps cheese balls 80 g","No","NA","1 pieces/kg","9.25","https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/chips-dips-snacks/canister-puffs/puffs/mr-krisps-cheez-balls-80g/p/224888",9.25
"Carrefour","Pringles","Pringles","Chips, Dips & Snacks","Canister & Puffs","Pringles hot & spicy chips 70 g","No","NA","1 pieces/kg","3.75SAR","https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/chips-dips-snacks/canister-puffs/canister/pringles-htspcy-70g/p/594001",3.75
"Carrefour","Lorenz","Lorenz","Chips, Dips & Snacks","Canister & Puffs","Lorenz Chipsletten Hot & Spicy 100 g","No","NA","1 pieces/kg","5.75SAR","https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/chips-dips-snacks/canister-puffs/canister/lorenz-chipsletten-chilli-100g/p/83105",5.75
"Carrefour","Carrefour","Carrefour","Chips, Dips & Snacks","Canister & Puffs","real wow - bbq flv chips - 160g","No","NA","1 pieces/kg","6.75","https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/chips-dips-snacks/canister-puffs/canister/potato-chips-bbq-160g-/p/645408",6.75
